service_id,route_id,trip_id,direction_id,trip_headsign,block_id
SU,BLUE,SU_34361,1,Nagole,SU_30901
SU,BLUE,SU_34362,0,Raidurg,SU_31001
SU,BLUE,SU_34363,1,Nagole,SU_31001
SU,BLUE,SU_34367,1,Nagole,SU_30301
SU,BLUE,SU_34369,0,Raidurg,SU_30301
SU,BLUE,SU_34690,0,Raidurg,SU_31101
SU,BLUE,SU_34691,1,Nagole,SU_31101
SU,BLUE,SU_34692,0,Raidurg,SU_30101
SU,BLUE,SU_34693,1,Nagole,SU_30101
SU,BLUE,SU_34694,0,Raidurg,SU_30201
SU,BLUE,SU_34695,1,Nagole,SU_30201
SU,BLUE,SU_34696,0,Raidurg,SU_31201
SU,BLUE,SU_34697,1,Nagole,SU_31201
SU,BLUE,SU_34698,0,Raidurg,SU_30301
SU,BLUE,SU_34699,1,Nagole,SU_30301
SU,BLUE,SU_34700,0,Raidurg,SU_30401
SU,BLUE,SU_34701,1,Nagole,SU_30401
SU,BLUE,SU_34702,0,Raidurg,SU_30501
SU,BLUE,SU_34703,1,Nagole,SU_30501
SU,BLUE,SU_34704,0,Raidurg,SU_31301
SU,BLUE,SU_34705,1,Nagole,SU_31301
SU,BLUE,SU_34706,0,Raidurg,SU_30601
SU,BLUE,SU_34707,1,Nagole,SU_30601
SU,BLUE,SU_34708,0,Raidurg,SU_31401
SU,BLUE,SU_34709,1,Nagole,SU_31401
SU,BLUE,SU_34710,0,Raidurg,SU_30701
SU,BLUE,SU_34711,1,Nagole,SU_30701
SU,BLUE,SU_34712,0,Raidurg,SU_30801
SU,BLUE,SU_34713,1,Nagole,SU_30801
SU,BLUE,SU_34714,0,Raidurg,SU_30901
SU,BLUE,SU_34715,1,Nagole,SU_30901
SU,BLUE,SU_34716,0,Raidurg,SU_31001
SU,BLUE,SU_34717,1,Nagole,SU_31001
SU,BLUE,SU_34718,0,Raidurg,SU_31101
SU,BLUE,SU_34719,1,Nagole,SU_31101
SU,BLUE,SU_34720,0,Raidurg,SU_30101
SU,BLUE,SU_34721,1,Nagole,SU_30101
SU,BLUE,SU_34722,0,Raidurg,SU_30201
SU,BLUE,SU_34723,1,Nagole,SU_30201
SU,BLUE,SU_34724,0,Raidurg,SU_31201
SU,BLUE,SU_34725,1,Nagole,SU_31201
SU,BLUE,SU_34726,0,Raidurg,SU_30301
SU,BLUE,SU_34727,1,Nagole,SU_30301
SU,BLUE,SU_34728,0,Raidurg,SU_30401
SU,BLUE,SU_34729,1,Nagole,SU_30401
SU,BLUE,SU_34730,0,Raidurg,SU_30501
SU,BLUE,SU_34731,1,Nagole,SU_30501
SU,BLUE,SU_34732,0,Raidurg,SU_31301
SU,BLUE,SU_34733,1,Nagole,SU_31301
SU,BLUE,SU_34734,0,Raidurg,SU_30601
SU,BLUE,SU_34735,1,Nagole,SU_30601
SU,BLUE,SU_34736,0,Raidurg,SU_31401
SU,BLUE,SU_34737,1,Nagole,SU_31401
SU,BLUE,SU_34738,0,Raidurg,SU_30701
SU,BLUE,SU_34739,1,Nagole,SU_30701
SU,BLUE,SU_34740,0,Raidurg,SU_30801
SU,BLUE,SU_34741,1,Nagole,SU_30801
SU,BLUE,SU_34742,0,Raidurg,SU_30901
SU,BLUE,SU_34743,1,Nagole,SU_30901
SU,BLUE,SU_34744,0,Raidurg,SU_31001
SU,BLUE,SU_34745,1,Nagole,SU_31001
SU,BLUE,SU_34746,0,Raidurg,SU_31101
SU,BLUE,SU_34747,1,Nagole,SU_31101
SU,BLUE,SU_34748,0,Raidurg,SU_30101
SU,BLUE,SU_34749,1,Nagole,SU_30101
SU,BLUE,SU_34750,0,Raidurg,SU_30201
SU,BLUE,SU_34751,1,Nagole,SU_30201
SU,BLUE,SU_34752,0,Raidurg,SU_31201
SU,BLUE,SU_34753,1,Nagole,SU_31201
SU,BLUE,SU_34754,0,Raidurg,SU_30301
SU,BLUE,SU_34755,1,Nagole,SU_30301
SU,BLUE,SU_34756,0,Raidurg,SU_30401
SU,BLUE,SU_34757,1,Nagole,SU_30401
SU,BLUE,SU_34758,0,Raidurg,SU_30501
SU,BLUE,SU_34759,1,Nagole,SU_30501
SU,BLUE,SU_34760,0,Raidurg,SU_31301
SU,BLUE,SU_34761,1,Nagole,SU_31301
SU,BLUE,SU_34762,0,Raidurg,SU_30601
SU,BLUE,SU_34763,1,Nagole,SU_30601
SU,BLUE,SU_34764,0,Raidurg,SU_31401
SU,BLUE,SU_34765,1,Nagole,SU_31401
SU,BLUE,SU_34766,0,Raidurg,SU_30701
SU,BLUE,SU_34767,1,Nagole,SU_30701
SU,BLUE,SU_34768,0,Raidurg,SU_30801
SU,BLUE,SU_34769,1,Nagole,SU_30801
SU,BLUE,SU_34770,0,Raidurg,SU_30901
SU,BLUE,SU_34771,1,Nagole,SU_30901
SU,BLUE,SU_34772,0,Raidurg,SU_31001
SU,BLUE,SU_34773,1,Nagole,SU_31001
SU,BLUE,SU_34774,0,Raidurg,SU_31101
SU,BLUE,SU_34775,1,Nagole,SU_31101
SU,BLUE,SU_34776,0,Raidurg,SU_30101
SU,BLUE,SU_34777,1,Nagole,SU_30101
SU,BLUE,SU_34778,0,Raidurg,SU_30201
SU,BLUE,SU_34779,1,Nagole,SU_30201
SU,BLUE,SU_34780,0,Raidurg,SU_31201
SU,BLUE,SU_34781,1,Nagole,SU_31201
SU,BLUE,SU_34782,0,Raidurg,SU_30301
SU,BLUE,SU_34783,1,Nagole,SU_30301
SU,BLUE,SU_34784,0,Raidurg,SU_30401
SU,BLUE,SU_34785,1,Nagole,SU_30401
SU,BLUE,SU_34786,0,Raidurg,SU_30501
SU,BLUE,SU_34787,1,Nagole,SU_30501
SU,BLUE,SU_34788,0,Raidurg,SU_31301
SU,BLUE,SU_34789,1,Nagole,SU_31301
SU,BLUE,SU_34790,0,Raidurg,SU_30601
SU,BLUE,SU_34791,1,Nagole,SU_30601
SU,BLUE,SU_34792,0,Raidurg,SU_31401
SU,BLUE,SU_34793,1,Nagole,SU_31401
SU,BLUE,SU_34794,0,Raidurg,SU_30701
SU,BLUE,SU_34795,1,Nagole,SU_30701
SU,BLUE,SU_34796,0,Raidurg,SU_30801
SU,BLUE,SU_34797,1,Nagole,SU_30801
SU,BLUE,SU_34798,0,Raidurg,SU_30901
SU,BLUE,SU_34799,1,Nagole,SU_30901
SU,BLUE,SU_34800,0,Raidurg,SU_31001
SU,BLUE,SU_34801,1,Nagole,SU_31001
SU,BLUE,SU_34802,0,Raidurg,SU_31101
SU,BLUE,SU_34803,1,Nagole,SU_31101
SU,BLUE,SU_34804,0,Raidurg,SU_30101
SU,BLUE,SU_34805,1,Nagole,SU_30101
SU,BLUE,SU_34806,0,Raidurg,SU_30201
SU,BLUE,SU_34807,1,Nagole,SU_30201
SU,BLUE,SU_34808,0,Raidurg,SU_31201
SU,BLUE,SU_34809,1,Nagole,SU_31201
SU,BLUE,SU_34810,0,Raidurg,SU_30301
SU,BLUE,SU_34811,1,Nagole,SU_30301
SU,BLUE,SU_34812,0,Raidurg,SU_30401
SU,BLUE,SU_34813,1,Nagole,SU_30401
SU,BLUE,SU_34814,0,Raidurg,SU_30501
SU,BLUE,SU_34815,1,Nagole,SU_30501
SU,BLUE,SU_34816,0,Raidurg,SU_31301
SU,BLUE,SU_34817,1,Nagole,SU_31301
SU,BLUE,SU_34818,0,Raidurg,SU_30601
SU,BLUE,SU_34819,1,Nagole,SU_30601
SU,BLUE,SU_34820,0,Raidurg,SU_31401
SU,BLUE,SU_34821,1,Nagole,SU_31401
SU,BLUE,SU_34822,0,Raidurg,SU_30701
SU,BLUE,SU_34823,1,Nagole,SU_30701
SU,BLUE,SU_34824,0,Raidurg,SU_30801
SU,BLUE,SU_34825,1,Nagole,SU_30801
SU,BLUE,SU_35010,0,Raidurg,SU_31501
SU,BLUE,SU_35011,1,Nagole,SU_31501
SU,BLUE,SU_35012,0,Raidurg,SU_30901
SU,BLUE,SU_35013,1,Nagole,SU_30901
SU,BLUE,SU_35014,0,Raidurg,SU_31001
SU,BLUE,SU_35015,1,Nagole,SU_31001
SU,BLUE,SU_35016,0,Raidurg,SU_31101
SU,BLUE,SU_35017,1,Nagole,SU_31101
SU,BLUE,SU_35018,0,Raidurg,SU_30101
SU,BLUE,SU_35019,1,Nagole,SU_30101
SU,BLUE,SU_35020,0,Raidurg,SU_30201
SU,BLUE,SU_35021,1,Nagole,SU_30201
SU,BLUE,SU_35022,0,Raidurg,SU_31601
SU,BLUE,SU_35023,1,Nagole,SU_31601
SU,BLUE,SU_35024,0,Raidurg,SU_31201
SU,BLUE,SU_35025,1,Nagole,SU_31201
SU,BLUE,SU_35026,0,Raidurg,SU_30301
SU,BLUE,SU_35027,1,Nagole,SU_30301
SU,BLUE,SU_35028,0,Raidurg,SU_30401
SU,BLUE,SU_35029,1,Nagole,SU_30401
SU,BLUE,SU_35030,0,Raidurg,SU_30501
SU,BLUE,SU_35031,1,Nagole,SU_30501
SU,BLUE,SU_35032,0,Raidurg,SU_31301
SU,BLUE,SU_35033,1,Nagole,SU_31301
SU,BLUE,SU_35034,0,Raidurg,SU_30601
SU,BLUE,SU_35035,1,Nagole,SU_30601
SU,BLUE,SU_35036,0,Raidurg,SU_31401
SU,BLUE,SU_35037,1,Nagole,SU_31401
SU,BLUE,SU_35038,0,Raidurg,SU_30701
SU,BLUE,SU_35039,1,Nagole,SU_30701
SU,BLUE,SU_35040,0,Raidurg,SU_30801
SU,BLUE,SU_35041,1,Nagole,SU_30801
